instance,treewidth,sharpsat,sharpsat_tw,ganak,ganak_tw,c2d,c2d_tw,minic2d,minic2d_tw,d4,dpmc_htb,dpmc_lg,sharpsat_cen
random/uf250-1065/uf250-013.cnf,170,5.819999999999999,905.57,13.86,907.1899999999999,52.75,1041.04,TO,943.9100000000001,3.21,MO,RTE,6.82
random/uf250-1065/uf250-014.cnf,172,16.23,915.5,25.07,920.45,240.34,1264.3500000000001,1681.8,1257.1599999999999,4.33,TO,RTE,15.08
random/uf250-1065/uf250-015.cnf,169,6.779999999999999,906.5,16.5,910.3000000000001,72.13,1127.45,1328.28,977.67,3.25,TO,RTE,7.81
random/uf250-1065/uf250-016.cnf,167,11.319999999999999,911.78,20.89,913.6,106.91,1066.81,TO,999.0999999999999,4.0600000000000005,TO,RTE,11.87
random/uf250-1065/uf250-017.cnf,167,4.569999999999999,904.66,10.61,905.34,53.07,959.87,976.4300000000001,938.88,2.06,TO,RTE,6.86
random/uf250-1065/uf250-018.cnf,171,8.319999999999999,907.64,12.99,907.25,78.52,997.16,2268.69,954.05,3.53,MO,RTE,8.78
random/uf250-1065/uf250-019.cnf,170,35.61,935.72,61.959999999999994,944.0,386.94,1580.14,TO,TO,27.560000000000002,TO,RTE,37.89
random/uf250-1065/uf250-01.cnf,169,69.35,966.15,63.74,954.96,1491.35,4263.7,TO,4315.58,23.29,MO,RTE,58.620000000000005
random/uf250-1065/uf250-020.cnf,168,9.319999999999999,908.99,18.69,907.93,85.50999999999999,975.9,TO,965.45,3.29,TO,RTE,10.49
random/uf250-1065/uf250-021.cnf,168,85.67,995.87,181.17999999999998,1041.71,786.31,2243.72,TO,3260.38,67.77,TO,RTE,99.76
random/uf250-1065/uf250-022.cnf,168,10.34,910.18,17.28,910.23,74.23,983.33,2460.51,973.08,5.96,MO,RTE,11.67
random/uf250-1065/uf250-023.cnf,170,11.559999999999999,910.0300000000001,18.880000000000003,912.6,99.03999999999999,1119.4299999999998,TO,1013.4399999999999,8.18,MO,RTE,12.37
random/uf250-1065/uf250-024.cnf,171,11.489999999999998,911.8,21.959999999999997,913.62,120.36999999999999,1139.69,TO,1025.4,5.96,TO,RTE,13.17
random/uf250-1065/uf250-025.cnf,170,23.869999999999997,921.81,36.769999999999996,927.3499999999999,194.04,1359.29,TO,1122.33,10.1,TO,RTE,22.27
random/uf250-1065/uf250-026.cnf,168,6.88,906.1600000000001,11.760000000000002,907.03,57.34,948.5,TO,932.6999999999999,4.619999999999999,TO,RTE,9.93
random/uf250-1065/uf250-027.cnf,170,5.84,905.74,14.41,909.51,77.74,1049.14,1243.72,965.6899999999999,3.26,TO,RTE,7.29
random/uf250-1065/uf250-028.cnf,169,8.16,907.6600000000001,14.36,910.15,134.26000000000002,1003.39,1393.3100000000002,974.23,4.029999999999999,MO,RTE,9.51
random/uf250-1065/uf250-029.cnf,171,18.48,918.87,34.55,920.65,337.65999999999997,1232.18,TO,1088.55,7.35,TO,RTE,20.97
random/uf250-1065/uf250-02.cnf,169,15.799999999999999,915.42,30.98,919.37,138.03,1027.31,1938.39,1007.6400000000001,5.1,TO,RTE,18.18
random/uf250-1065/uf250-030.cnf,170,12.45,912.1800000000001,23.58,916.12,184.42999999999998,1475.23,TO,1178.99,5.33,TO,RTE,17.19
random/uf250-1065/uf250-031.cnf,165,24.560000000000002,929.83,38.54,933.13,360.33,1227.21,TO,1108.96,6.48,MO,RTE,34.85
random/uf250-1065/uf250-032.cnf,170,15.229999999999999,917.4100000000001,25.32,915.0799999999999,216.14,1109.68,TO,1059.91,9.25,TO,RTE,19.61
random/uf250-1065/uf250-033.cnf,169,28.17,927.55,41.4,929.1899999999999,211.22,1854.54,TO,1235.6100000000001,16.0,MO,RTE,29.82
random/uf250-1065/uf250-034.cnf,171,10.209999999999999,910.06,21.54,913.13,95.78999999999999,1021.34,TO,999.9200000000001,6.6,TO,RTE,11.3
random/uf250-1065/uf250-035.cnf,168,22.669999999999998,922.1800000000001,30.36,925.6899999999999,147.03,1115.05,TO,1150.48,9.98,TO,RTE,21.37
random/uf250-1065/uf250-036.cnf,170,18.92,920.7900000000001,23.12,916.14,130.66,1055.9299999999998,TO,990.0699999999999,4.779999999999999,TO,RTE,21.75
random/uf250-1065/uf250-037.cnf,167,47.03,943.91,85.93,952.74,392.57,1854.59,TO,1320.3,26.02,TO,RTE,48.949999999999996
random/uf250-1065/uf250-038.cnf,170,24.23,923.6899999999999,37.47,923.2199999999999,335.19,1492.69,TO,1103.8500000000001,11.1,TO,RTE,29.37
random/uf250-1065/uf250-039.cnf,172,17.080000000000002,913.2900000000001,20.310000000000002,912.89,142.69,1145.32,TO,971.31,7.260000000000001,TO,RTE,16.29
random/uf250-1065/uf250-03.cnf,169,8.17,907.38,17.13,909.61,130.5,1089.32,TO,1079.1799999999998,3.74,TO,RTE,9.6
random/uf250-1065/uf250-040.cnf,171,10.229999999999999,909.9699999999999,18.3,909.93,54.29,994.09,1676.83,955.22,3.9,TO,RTE,9.65
random/uf250-1065/uf250-041.cnf,171,4.65,904.24,9.14,904.38,34.339999999999996,978.6,6483.39,937.82,2.46,TO,RTE,5.21
random/uf250-1065/uf250-042.cnf,171,20.52,918.42,40.330000000000005,924.61,282.81,1432.11,TO,1183.71,12.209999999999999,MO,RTE,22.200000000000003
random/uf250-1065/uf250-043.cnf,167,5.71,905.46,14.85,909.08,57.29,1051.03,1609.37,997.5600000000001,3.6199999999999997,TO,RTE,6.8100000000000005
random/uf250-1065/uf250-044.cnf,171,9.74,909.48,19.259999999999998,913.29,209.26,2107.31,TO,1128.5600000000002,4.97,MO,RTE,13.32
random/uf250-1065/uf250-045.cnf,172,3.6,903.13,7.03,902.9300000000001,46.84,1007.45,1468.6799999999998,943.3299999999999,2.26,MO,RTE,4.13
random/uf250-1065/uf250-046.cnf,167,10.62,910.08,16.96,911.45,84.53,1024.08,TO,1052.43,5.31,TO,RTE,11.37
random/uf250-1065/uf250-047.cnf,168,21.09,920.63,29.39,921.29,178.34,1142.56,TO,1045.6399999999999,8.77,TO,RTE,22.07
random/uf250-1065/uf250-048.cnf,174,10.389999999999999,909.47,13.57,909.27,96.05999999999999,1245.33,1245.92,997.5899999999999,4.1499999999999995,MO,RTE,11.05
random/uf250-1065/uf250-049.cnf,172,35.14,932.21,36.269999999999996,922.6800000000001,493.45,2200.31,1449.12,2575.73,11.0,TO,RTE,38.97
random/uf250-1065/uf250-04.cnf,171,42.32,939.6800000000001,57.129999999999995,947.4200000000001,610.12,1806.0,TO,TO,39.36,MO,RTE,46.62
random/uf250-1065/uf250-050.cnf,167,5.68,905.38,14.74,904.99,60.4,1033.21,TO,958.65,2.47,MO,RTE,6.46
random/uf250-1065/uf250-051.cnf,170,9.03,910.18,20.35,911.65,57.730000000000004,987.02,558.34,979.26,3.94,TO,RTE,25.4
random/uf250-1065/uf250-052.cnf,170,7.0600000000000005,906.8,15.739999999999998,908.77,46.480000000000004,976.1899999999999,TO,943.86,4.2700000000000005,MO,RTE,7.83
random/uf250-1065/uf250-053.cnf,172,9.83,908.9499999999999,15.89,909.44,87.17,1122.86,TO,1079.0,5.470000000000001,TO,RTE,9.040000000000001
random/uf250-1065/uf250-054.cnf,168,7.51,906.82,15.26,907.1800000000001,97.67,1024.36,512.1800000000001,996.79,3.78,TO,RTE,6.82
random/uf250-1065/uf250-055.cnf,169,16.86,915.72,29.6,919.47,156.57,1268.97,TO,1055.6200000000001,5.75,TO,RTE,15.99
random/uf250-1065/uf250-056.cnf,168,22.939999999999998,925.51,35.22,921.9,263.04,1694.81,TO,1375.57,11.649999999999999,TO,RTE,23.520000000000003
random/uf250-1065/uf250-057.cnf,171,9.27,908.92,15.5,910.28,93.06,1206.3999999999999,4547.889999999999,1099.8100000000002,5.15,MO,RTE,10.53
random/uf250-1065/uf250-058.cnf,167,13.24,913.12,21.849999999999998,915.0,114.0,1159.94,TO,1067.8799999999999,7.1,TO,RTE,13.57
random/uf250-1065/uf250-059.cnf,166,9.53,909.03,16.78,909.1500000000001,62.65,977.96,TO,948.67,2.55,TO,RTE,8.43
random/uf250-1065/uf250-05.cnf,169,8.639999999999999,908.77,16.330000000000002,910.75,87.10000000000001,1320.47,6644.25,1048.11,5.6499999999999995,TO,RTE,9.77
random/uf250-1065/uf250-060.cnf,173,9.389999999999999,908.5100000000001,15.81,911.5400000000001,106.32000000000001,1010.52,5655.25,1012.97,5.77,MO,RTE,9.63
random/uf250-1065/uf250-061.cnf,169,4.45,903.6600000000001,10.600000000000001,904.36,43.04,1250.0,2405.31,1054.4199999999998,2.37,MO,RTE,5.180000000000001
random/uf250-1065/uf250-062.cnf,169,8.709999999999999,908.54,13.9,908.7800000000001,98.24,958.08,1940.31,979.66,3.75,TO,RTE,9.3
random/uf250-1065/uf250-063.cnf,164,10.969999999999999,911.29,19.5,913.92,179.28,981.85,TO,959.62,5.3100000000000005,TO,RTE,14.57
random/uf250-1065/uf250-064.cnf,167,5.74,905.61,10.459999999999999,906.62,78.45,1050.35,5254.95,952.2099999999999,3.12,TO,RTE,7.29
random/uf250-1065/uf250-065.cnf,168,17.25,916.69,24.92,916.08,129.51,1382.8000000000002,TO,1035.57,6.84,TO,RTE,15.56
random/uf250-1065/uf250-066.cnf,169,32.779999999999994,933.1500000000001,49.07,937.71,337.5,2269.8199999999997,TO,1286.26,17.02,TO,RTE,31.86
random/uf250-1065/uf250-067.cnf,169,4.16,903.81,9.17,905.35,47.49,974.13,2165.5099999999998,944.9799999999999,2.65,MO,RTE,5.3100000000000005
random/uf250-1065/uf250-068.cnf,170,14.069999999999999,917.4399999999999,18.470000000000002,915.93,122.7,1590.07,TO,1101.6,6.95,TO,RTE,15.65
random/uf250-1065/uf250-069.cnf,167,23.04,920.4899999999999,29.62,919.54,412.51,1678.4399999999998,TO,1128.76,8.09,MO,RTE,20.950000000000003
random/uf250-1065/uf250-06.cnf,167,23.57,923.55,33.81,919.87,194.31,1191.4,6639.29,1085.4699999999998,8.85,TO,RTE,24.439999999999998
random/uf250-1065/uf250-070.cnf,171,7.5,909.31,18.31,908.63,67.08999999999999,996.01,6989.41,949.9899999999999,3.27,TO,RTE,8.39
random/uf250-1065/uf250-071.cnf,167,11.84,911.43,22.07,912.9,122.82,1161.8,TO,1038.27,4.779999999999999,MO,RTE,14.22
random/uf250-1065/uf250-072.cnf,172,7.470000000000001,906.54,18.6,908.42,70.84,1101.97,TO,969.66,2.83,TO,RTE,9.42
random/uf250-1065/uf250-073.cnf,169,50.32,959.8499999999999,75.49,956.74,476.27000000000004,1788.08,TO,1960.6499999999999,22.150000000000002,MO,RTE,48.69
random/uf250-1065/uf250-074.cnf,169,12.98,912.47,18.39,916.95,142.47,1037.75,3646.78,1080.8,5.45,MO,RTE,13.17
random/uf250-1065/uf250-075.cnf,165,7.3500000000000005,906.65,16.47,910.12,77.02,987.37,2136.55,955.85,3.88,TO,RTE,7.96
random/uf250-1065/uf250-076.cnf,172,9.17,908.64,18.59,911.73,114.57,1077.03,6406.08,979.57,3.59,TO,RTE,11.700000000000001
random/uf250-1065/uf250-077.cnf,168,6.96,905.79,12.52,908.95,58.370000000000005,981.6500000000001,TO,950.86,2.8899999999999997,TO,RTE,9.809999999999999
random/uf250-1065/uf250-078.cnf,169,22.33,921.37,40.43,923.68,127.4,1065.63,TO,1209.6299999999999,9.0,MO,RTE,21.55
random/uf250-1065/uf250-079.cnf,172,29.61,934.11,46.290000000000006,937.26,377.13,1384.6399999999999,TO,1335.09,10.829999999999998,MO,RTE,39.269999999999996
random/uf250-1065/uf250-07.cnf,169,18.3,917.88,24.86,917.46,230.34,1554.6499999999999,TO,1277.38,7.7700000000000005,TO,RTE,20.310000000000002
random/uf250-1065/uf250-080.cnf,173,11.09,909.38,21.08,912.83,170.17000000000002,1180.22,TO,1008.79,3.8699999999999997,TO,RTE,12.55
random/uf250-1065/uf250-081.cnf,172,39.46,940.01,77.25999999999999,944.3199999999999,339.22999999999996,1382.37,TO,1298.55,12.030000000000001,TO,RTE,41.480000000000004
random/uf250-1065/uf250-082.cnf,172,13.55,913.1,21.35,914.3000000000001,181.94000000000003,1072.34,TO,1035.58,5.4,MO,RTE,13.129999999999999
random/uf250-1065/uf250-083.cnf,171,15.959999999999999,917.4499999999999,22.82,915.67,325.76000000000005,1068.34,TO,1088.95,6.87,TO,RTE,18.13
random/uf250-1065/uf250-084.cnf,172,30.02,929.27,43.64,933.4599999999999,342.23,1201.01,TO,1141.53,16.060000000000002,TO,RTE,34.47
random/uf250-1065/uf250-085.cnf,171,8.799999999999999,908.3199999999999,16.58,908.3699999999999,60.83,949.0600000000001,TO,956.83,2.73,TO,RTE,10.43
random/uf250-1065/uf250-086.cnf,169,11.11,910.06,21.02,913.55,130.63,1379.49,TO,1118.99,4.9799999999999995,MO,RTE,12.58
random/uf250-1065/uf250-087.cnf,170,22.83,922.51,33.230000000000004,923.14,236.13000000000002,1314.4499999999998,3360.96,1176.57,6.09,TO,RTE,25.669999999999998
random/uf250-1065/uf250-088.cnf,174,24.55,922.74,36.35,925.3100000000001,286.21000000000004,1394.0200000000002,TO,1076.65,9.86,TO,RTE,27.61
random/uf250-1065/uf250-089.cnf,169,13.680000000000001,914.53,30.78,918.77,163.67999999999998,1239.27,2301.07,1118.14,7.59,TO,RTE,16.580000000000002
random/uf250-1065/uf250-08.cnf,170,13.51,915.27,26.19,917.0,258.05,1278.81,TO,1132.23,6.7,TO,RTE,16.04
random/uf250-1065/uf250-090.cnf,170,5.720000000000001,905.3499999999999,10.1,905.9,64.36,984.77,3235.13,959.4,3.3699999999999997,TO,RTE,6.5200000000000005
random/uf250-1065/uf250-091.cnf,171,36.900000000000006,938.69,59.21,939.8900000000001,427.05,1705.51,TO,1474.03,19.169999999999998,MO,RTE,40.68
random/uf250-1065/uf250-092.cnf,169,7.78,907.0600000000001,16.95,911.74,76.5,969.01,4512.1,951.1800000000001,4.539999999999999,TO,RTE,9.39
random/uf250-1065/uf250-093.cnf,167,4.81,904.52,8.34,904.62,89.32,1039.06,650.56,1036.5,2.76,MO,RTE,5.840000000000001
random/uf250-1065/uf250-094.cnf,171,12.709999999999999,912.28,28.259999999999998,915.5799999999999,271.26,1110.1299999999999,2007.1399999999999,1052.55,6.45,TO,RTE,16.6
random/uf250-1065/uf250-095.cnf,172,37.07,936.89,52.86,935.49,508.11,1898.59,TO,1387.9399999999998,14.59,TO,RTE,38.17
random/uf250-1065/uf250-096.cnf,168,15.159999999999998,912.91,22.75,914.48,164.02,1649.81,TO,1073.7,4.3999999999999995,MO,RTE,18.67
random/uf250-1065/uf250-097.cnf,170,5.180000000000001,905.6800000000001,9.87,905.48,56.79,969.1300000000001,1904.4699999999998,933.8199999999999,2.45,TO,RTE,6.0600000000000005
random/uf250-1065/uf250-098.cnf,169,11.629999999999999,911.25,21.21,912.97,115.16,1092.6299999999999,4920.08,963.3900000000001,5.67,TO,RTE,13.99
random/uf250-1065/uf250-099.cnf,171,12.36,911.5799999999999,23.669999999999998,915.39,83.27,1584.04,TO,1059.46,6.68,MO,RTE,13.05
random/uf250-1065/uf250-09.cnf,168,3.95,904.0500000000001,9.98,906.87,52.46,994.89,TO,928.42,2.3699999999999997,TO,RTE,5.25
random/wff.3.100.150.cnf,40,1883.55,4105.27,4988.490000000001,5162.08,MO,MO,TO,TO,MO,MO,MO,2646.29
random/wff.3.150.525.cnf,95,201.22,1118.9499999999998,314.74,1148.99,RTE,RTE,TO,TO,701.38,TO,TO,231.82999999999998
random/wff.3.75.315.cnf,51,0.02,899.73,2.25,899.6199999999999,0.7200000000000001,899.8399999999999,0.81,899.72,0.03,7.42,928.22,0.7300000000000001
random/wff.4.100.500.cnf,81,TO,TO,RTE,TO,MO,RTE,TO,TO,MO,MO,TO,TO
scheduling/e0ddr2-10-by-5-1.cnf,1799,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,MO,RTE,TO
scheduling/e0ddr2-10-by-5-4.cnf,1864,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
scheduling/enddr2-10-by-5-1.cnf,1756,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
scheduling/enddr2-10-by-5-8.cnf,1991,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
scheduling/ewddr2-10-by-5-1.cnf,2039,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
scheduling/ewddr2-10-by-5-8.cnf,1911,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
synth/symbolic-sygus/d0/hd-01-d0-prog_1.cnf,236,2.38,901.78,4.3100000000000005,903.85,TO,TO,TO,TO,140.56,TO,RTE,13.530000000000001
synth/symbolic-sygus/d0/hd-02-d0-prog_1.cnf,236,345.86,1216.8,223.79999999999998,TO,MO,TO,TO,MO,RTE,TO,RTE,217.48000000000002
synth/symbolic-sygus/d0/hd-02-d0-prog_2.cnf,234,311.40999999999997,TO,305.98,TO,MO,MO,TO,TO,11.17,TO,RTE,106.98
synth/symbolic-sygus/d0/hd-02-d0-prog_3.cnf,236,6.08,938.06,4.03,928.75,TO,TO,TO,MO,MO,TO,RTE,33.36
synth/symbolic-sygus/d0/hd-03-d0-prog_1.cnf,198,0.23,899.91,2.6700000000000004,899.87,MO,MO,TO,MO,TO,TO,RTE,6.69
synth/symbolic-sygus/d0/hd-03-d0-prog_2.cnf,190,0.13,903.5600000000001,2.45,901.51,TO,TO,TO,MO,RTE,TO,RTE,8.44
synth/symbolic-sygus/d0/hd-04-d0-prog_1.cnf,231,1.4000000000000001,905.73,3.5999999999999996,901.15,MO,RTE,TO,MO,TO,TO,RTE,12.33
synth/symbolic-sygus/d0/hd-04-d0-prog_2.cnf,236,1.4000000000000001,902.0,3.2800000000000002,901.54,TO,MO,TO,MO,3.32,TO,RTE,23.439999999999998
synth/symbolic-sygus/d0/hd-04-d0-prog_3.cnf,236,0.5,933.74,3.95,903.92,210.20000000000002,TO,TO,MO,13.4,TO,RTE,32.68
synth/symbolic-sygus/d0/hd-05-d0-prog_1.cnf,231,4.84,913.25,16.919999999999998,905.42,MO,TO,TO,MO,TO,TO,RTE,56.699999999999996
synth/symbolic-sygus/d0/hd-05-d0-prog_2.cnf,236,30.139999999999997,TO,2.84,TO,TO,TO,TO,MO,2.9299999999999997,TO,RTE,22.54
synth/symbolic-sygus/d0/hd-06-d0-prog_1.cnf,231,191.81,6512.51,7.0600000000000005,2363.33,TO,RTE,TO,MO,TO,TO,RTE,33.35
synth/symbolic-sygus/d0/hd-06-d0-prog_2.cnf,236,221.28,TO,4.13,TO,MO,TO,TO,MO,4.76,TO,RTE,22.78
synth/symbolic-sygus/d0/hd-06-d0-prog_3.cnf,236,8.45,TO,4.8100000000000005,TO,MO,TO,TO,MO,18.7,TO,RTE,90.57000000000001
synth/symbolic-sygus/d0/hd-06-d0-prog_4.cnf,236,8.72,904.27,4.23,902.4200000000001,TO,TO,TO,MO,125.18,TO,RTE,43.989999999999995
synth/symbolic-sygus/d0/hd-07-d0-prog_1.cnf,304,TO,TO,RTE,TO,RTE,TO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-07-d0-prog_2.cnf,304,TO,1069.67,3309.2200000000003,2301.05,MO,TO,TO,MO,RTE,TO,RTE,84.53
synth/symbolic-sygus/d0/hd-07-d0-prog_3.cnf,304,TO,1048.91,RTE,1178.13,TO,TO,TO,MO,RTE,TO,RTE,79.5
synth/symbolic-sygus/d0/hd-07-d0-prog_4.cnf,304,TO,TO,1173.55,TO,TO,TO,TO,TO,RTE,TO,RTE,95.52
synth/symbolic-sygus/d0/hd-07-d0-prog_5.cnf,304,23.95,TO,12.64,992.12,MO,TO,TO,MO,13.209999999999999,TO,RTE,95.8
synth/symbolic-sygus/d0/hd-08-d0-prog_1.cnf,301,TO,TO,RTE,TO,TO,RTE,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-08-d0-prog_2.cnf,304,TO,TO,RTE,TO,MO,TO,TO,MO,RTE,TO,RTE,1617.4
synth/symbolic-sygus/d0/hd-08-d0-prog_3.cnf,304,8.58,910.9399999999999,13.7,902.65,TO,TO,TO,MO,23.380000000000003,TO,RTE,60.440000000000005
synth/symbolic-sygus/d0/hd-08-d0-prog_4.cnf,304,13.719999999999999,902.23,4.8100000000000005,924.44,MO,TO,TO,MO,51.67,TO,RTE,75.98
synth/symbolic-sygus/d0/hd-09-d0-prog_1.cnf,331,TO,TO,RTE,TO,RTE,MO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-09-d0-prog_2.cnf,338,TO,TO,RTE,TO,MO,TO,TO,MO,RTE,MO,RTE,1447.7800000000002
synth/symbolic-sygus/d0/hd-09-d0-prog_3.cnf,338,2678.5,TO,RTE,1057.45,MO,TO,TO,MO,119.03999999999999,TO,RTE,286.45
synth/symbolic-sygus/d0/hd-10-d0-prog_1.cnf,326,TO,TO,RTE,TO,TO,TO,TO,MO,TO,MO,RTE,TO
synth/symbolic-sygus/d0/hd-10-d0-prog_2.cnf,332,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-10-d0-prog_3.cnf,333,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-10-d0-prog_4.cnf,335,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-11-d0-prog_1.cnf,298,TO,TO,RTE,TO,TO,MO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-11-d0-prog_2.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-11-d0-prog_3.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-11-d0-prog_4.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-12-d0-prog_1.cnf,298,TO,TO,RTE,TO,TO,MO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-12-d0-prog_2.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-12-d0-prog_3.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-12-d0-prog_4.cnf,298,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-13-d0-prog_1.cnf,399,TO,TO,RTE,TO,TO,RTE,TO,TO,RTE,RTE,RTE,TO
synth/symbolic-sygus/d0/hd-13-d0-prog_2.cnf,404,TO,TO,RTE,TO,TO,TO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-13-d0-prog_3.cnf,404,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-13-d0-prog_4.cnf,405,TO,TO,RTE,TO,TO,TO,TO,MO,TO,MO,RTE,639.98
synth/symbolic-sygus/d0/hd-14-d0-prog_1.cnf,474,TO,TO,TO,TO,TO,TO,TO,TO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-14-d0-prog_2.cnf,474,TO,TO,RTE,TO,MO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-14-d0-prog_3.cnf,474,TO,TO,RTE,TO,RTE,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-15-d0-prog_1.cnf,472,TO,TO,RTE,TO,TO,RTE,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-15-d0-prog_2.cnf,474,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-15-d0-prog_3.cnf,474,TO,RTE,RTE,TO,TO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-15-d0-prog_4.cnf,477,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d0/hd-17-d0-prog_1.cnf,434,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-17-d0-prog_2.cnf,440,TO,TO,RTE,TO,TO,TO,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-17-d0-prog_3.cnf,440,TO,TO,RTE,TO,TO,TO,TO,MO,TO,RTE,RTE,TO
synth/symbolic-sygus/d0/hd-17-d0-prog_4.cnf,440,TO,TO,RTE,TO,TO,TO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-17-d0-prog_5.cnf,440,TO,TO,RTE,TO,TO,TO,TO,MO,TO,TO,RTE,2920.79
synth/symbolic-sygus/d0/hd-17-d0-prog_6.cnf,439,TO,TO,RTE,TO,TO,TO,TO,MO,453.02000000000004,MO,RTE,2107.49
synth/symbolic-sygus/d0/hd-18-d0-prog_1.cnf,525,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-18-d0-prog_2.cnf,555,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,TO,RTE,TO
synth/symbolic-sygus/d0/hd-18-d0-prog_3.cnf,673,TO,TO,RTE,TO,TO,TO,TO,TO,MO,TO,RTE,TO
synth/symbolic-sygus/d0/hd-18-d0-prog_4.cnf,756,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-01-d1-prog_1.cnf,537,TO,TO,TO,TO,TO,RTE,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d1/hd-01-d1-prog_2.cnf,554,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d1/hd-01-d1-prog_3.cnf,569,TO,TO,RTE,TO,TO,TO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-01-d1-prog_4.cnf,568,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
synth/symbolic-sygus/d1/hd-01-d1-prog_5.cnf,570,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-02-d1-prog_1.cnf,537,TO,TO,RTE,TO,TO,RTE,TO,MO,RTE,TO,RTE,TO
synth/symbolic-sygus/d1/hd-02-d1-prog_2.cnf,554,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d1/hd-02-d1-prog_3.cnf,569,TO,TO,RTE,TO,RTE,TO,TO,MO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-02-d1-prog_4.cnf,568,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
synth/symbolic-sygus/d1/hd-02-d1-prog_5.cnf,570,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-03-d1-prog_1.cnf,505,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-03-d1-prog_2.cnf,521,TO,TO,RTE,TO,TO,TO,TO,TO,RTE,MO,RTE,TO
synth/symbolic-sygus/d1/hd-03-d1-prog_3.cnf,516,TO,TO,RTE,TO,TO,TO,TO,TO,TO,TO,RTE,TO
synth/symbolic-sygus/d1/hd-03-d1-prog_4.cnf,526,TO,TO,RTE,TO,TO,TO,TO,TO,TO,MO,RTE,TO
